pref,city,2023-04-18
滋賀県,滋賀県,353
滋賀県,大津市,115
滋賀県,彦根市,44
滋賀県,長浜市,11
滋賀県,近江八幡市,19
滋賀県,草津市,57
滋賀県,守山市,32
滋賀県,栗東市,15
滋賀県,甲賀市,13
滋賀県,野洲市,12
滋賀県,湖南市,3
滋賀県,高島市,6
滋賀県,東近江市,13
滋賀県,米原市,1
滋賀県,蒲生郡日野町,4
滋賀県,蒲生郡竜王町,2
滋賀県,愛知郡愛荘町,5
滋賀県,犬上郡豊郷町,1
京都府,京都府,1471
京都府,京都市北区,71
京都府,京都市上京区,77
京都府,京都市左京区,78
京都府,京都市中京区,312
京都府,京都市東山区,81
京都府,京都市下京区,155
京都府,京都市南区,61
京都府,京都市右京区,95
京都府,京都市伏見区,117
京都府,京都市山科区,60
京都府,京都市西京区,47
京都府,福知山市,23
京都府,舞鶴市,38
京都府,綾部市,4
京都府,宇治市,53
京都府,宮津市,4
京都府,亀岡市,19
京都府,城陽市,16
京都府,向日市,21
京都府,長岡京市,32
京都府,八幡市,20
京都府,京田辺市,26
京都府,京丹後市,11
京都府,南丹市,5
京都府,木津川市,24
京都府,久世郡久御山町,7
京都府,綴喜郡井手町,2
京都府,綴喜郡宇治田原町,2
京都府,相楽郡和束町,1
京都府,相楽郡精華町,5
京都府,与謝郡伊根町,1
京都府,与謝郡与謝野町,3
大阪府,大阪府,8547
大阪府,大阪市都島区,187
大阪府,大阪市福島区,136
大阪府,大阪市此花区,48
大阪府,大阪市西区,251
大阪府,大阪市港区,56
大阪府,大阪市大正区,52
大阪府,大阪市天王寺区,164
大阪府,大阪市浪速区,143
大阪府,大阪市西淀川区,48
大阪府,大阪市東淀川区,144
大阪府,大阪市東成区,130
大阪府,大阪市生野区,111
大阪府,大阪市旭区,99
大阪府,大阪市城東区,143
大阪府,大阪市阿倍野区,172
大阪府,大阪市住吉区,172
大阪府,大阪市東住吉区,108
大阪府,大阪市西成区,77
大阪府,大阪市淀川区,254
大阪府,大阪市鶴見区,78
大阪府,大阪市住之江区,59
大阪府,大阪市平野区,106
大阪府,大阪市北区,838
大阪府,大阪市中央区,982
大阪府,堺市堺区,160
大阪府,堺市中区,65
大阪府,堺市東区,56
大阪府,堺市西区,89
大阪府,堺市南区,73
大阪府,堺市北区,124
大阪府,堺市美原区,25
大阪府,岸和田市,86
大阪府,豊中市,314
大阪府,池田市,100
大阪府,吹田市,275
大阪府,泉大津市,41
大阪府,高槻市,262
大阪府,貝塚市,48
大阪府,守口市,100
大阪府,枚方市,223
大阪府,茨木市,192
大阪府,八尾市,184
大阪府,泉佐野市,82
大阪府,富田林市,47
大阪府,寝屋川市,133
大阪府,河内長野市,46
大阪府,松原市,69
大阪府,大東市,62
大阪府,和泉市,88
大阪府,箕面市,146
大阪府,柏原市,24
大阪府,羽曳野市,40
大阪府,門真市,86
大阪府,摂津市,50
大阪府,高石市,37
大阪府,藤井寺市,28
大阪府,東大阪市,401
大阪府,泉南市,31
大阪府,四條畷市,28
大阪府,交野市,43
大阪府,大阪狭山市,38
大阪府,阪南市,18
大阪府,三島郡島本町,13
大阪府,豊能郡豊能町,3
大阪府,豊能郡能勢町,3
大阪府,泉北郡忠岡町,3
大阪府,泉南郡熊取町,26
大阪府,泉南郡田尻町,2
大阪府,泉南郡岬町,10
大阪府,南河内郡太子町,9
大阪府,南河内郡河南町,6
兵庫県,兵庫県,2766
兵庫県,神戸市東灘区,123
兵庫県,神戸市灘区,123
兵庫県,神戸市兵庫区,79
兵庫県,神戸市長田区,68
兵庫県,神戸市須磨区,79
兵庫県,神戸市垂水区,78
兵庫県,神戸市北区,90
兵庫県,神戸市中央区,609
兵庫県,神戸市西区,73
兵庫県,姫路市,173
兵庫県,尼崎市,239
兵庫県,明石市,118
兵庫県,西宮市,249
兵庫県,洲本市,23
兵庫県,芦屋市,53
兵庫県,伊丹市,92
兵庫県,相生市,2
兵庫県,豊岡市,8
兵庫県,加古川市,63
兵庫県,赤穂市,4
兵庫県,西脇市,8
兵庫県,宝塚市,135
兵庫県,三木市,19
兵庫県,高砂市,16
兵庫県,川西市,76
兵庫県,小野市,7
兵庫県,三田市,53
兵庫県,加西市,7
兵庫県,丹波篠山市,3
兵庫県,丹波市,9
兵庫県,南あわじ市,7
兵庫県,朝来市,4
兵庫県,淡路市,5
兵庫県,宍粟市,6
兵庫県,加東市,2
兵庫県,たつの市,11
兵庫県,川辺郡猪名川町,16
兵庫県,加古郡稲美町,5
兵庫県,加古郡播磨町,10
兵庫県,神崎郡福崎町,2
兵庫県,神崎郡神河町,1
兵庫県,揖保郡太子町,7
兵庫県,赤穂郡上郡町,2
兵庫県,佐用郡佐用町,8
兵庫県,美方郡新温泉町,1
奈良県,奈良県,477
奈良県,奈良市,193
奈良県,大和高田市,17
奈良県,大和郡山市,21
奈良県,天理市,15
奈良県,橿原市,59
奈良県,桜井市,12
奈良県,五條市,1
奈良県,御所市,6
奈良県,生駒市,56
奈良県,香芝市,39
奈良県,葛城市,16
奈良県,宇陀市,4
奈良県,生駒郡平群町,1
奈良県,生駒郡三郷町,5
奈良県,生駒郡斑鳩町,6
奈良県,生駒郡安堵町,1
奈良県,磯城郡田原本町,6
奈良県,高市郡明日香村,1
奈良県,北葛城郡上牧町,4
奈良県,北葛城郡王寺町,1
奈良県,北葛城郡広陵町,5
奈良県,北葛城郡河合町,2
奈良県,吉野郡吉野町,1
奈良県,吉野郡大淀町,5
和歌山県,和歌山県,387
和歌山県,和歌山市,257
和歌山県,海南市,18
和歌山県,橋本市,14
和歌山県,有田市,3
和歌山県,御坊市,5
和歌山県,田辺市,11
和歌山県,新宮市,2
和歌山県,紀の川市,18
和歌山県,岩出市,31
和歌山県,海草郡紀美野町,1
和歌山県,伊都郡かつらぎ町,3
和歌山県,伊都郡九度山町,1
和歌山県,有田郡広川町,1
和歌山県,有田郡有田川町,7
和歌山県,日高郡美浜町,1
和歌山県,日高郡みなべ町,2
和歌山県,西牟婁郡白浜町,2
和歌山県,西牟婁郡上富田町,5
和歌山県,西牟婁郡すさみ町,1
和歌山県,東牟婁郡那智勝浦町,4
