pref,city,2022-04-12
青森県,青森県,395
青森県,青森市,77
青森県,弘前市,46
青森県,八戸市,119
青森県,黒石市,3
青森県,五所川原市,21
青森県,十和田市,15
青森県,三沢市,31
青森県,むつ市,15
青森県,つがる市,2
青森県,平川市,5
青森県,東津軽郡今別町,1
青森県,東津軽郡外ヶ浜町,2
青森県,西津軽郡鰺ヶ沢町,2
青森県,西津軽郡深浦町,1
青森県,中津軽郡西目屋村,1
青森県,南津軽郡藤崎町,2
青森県,南津軽郡大鰐町,2
青森県,南津軽郡田舎館村,1
青森県,北津軽郡板柳町,3
青森県,北津軽郡鶴田町,3
青森県,北津軽郡中泊町,1
青森県,上北郡野辺地町,7
青森県,上北郡七戸町,1
青森県,上北郡六戸町,6
青森県,上北郡東北町,6
青森県,上北郡おいらせ町,7
青森県,三戸郡三戸町,4
青森県,三戸郡五戸町,2
青森県,三戸郡南部町,5
青森県,三戸郡階上町,3
青森県,三戸郡新郷村,1
岩手県,岩手県,332
岩手県,盛岡市,105
岩手県,宮古市,7
岩手県,大船渡市,8
岩手県,花巻市,33
岩手県,北上市,37
岩手県,久慈市,10
岩手県,遠野市,4
岩手県,一関市,21
岩手県,陸前高田市,3
岩手県,釜石市,4
岩手県,二戸市,5
岩手県,八幡平市,19
岩手県,奥州市,22
岩手県,滝沢市,10
岩手県,岩手郡雫石町,6
岩手県,岩手郡岩手町,1
岩手県,紫波郡紫波町,9
岩手県,紫波郡矢巾町,7
岩手県,和賀郡西和賀町,1
岩手県,胆沢郡金ケ崎町,5
岩手県,気仙郡住田町,2
岩手県,上閉伊郡大槌町,3
岩手県,下閉伊郡岩泉町,1
岩手県,九戸郡軽米町,1
岩手県,九戸郡九戸村,2
岩手県,九戸郡洋野町,5
岩手県,二戸郡一戸町,1
宮城県,宮城県,1125
宮城県,仙台市青葉区,296
宮城県,仙台市宮城野区,93
宮城県,仙台市若林区,69
宮城県,仙台市太白区,119
宮城県,仙台市泉区,105
宮城県,石巻市,54
宮城県,塩竈市,10
宮城県,気仙沼市,17
宮城県,白石市,12
宮城県,名取市,42
宮城県,角田市,7
宮城県,多賀城市,20
宮城県,岩沼市,21
宮城県,登米市,30
