pref,city,2024-04-28
青森県,青森県,425
青森県,青森市,67
青森県,弘前市,62
青森県,八戸市,115
青森県,黒石市,3
青森県,五所川原市,24
青森県,十和田市,26
青森県,三沢市,30
青森県,むつ市,17
青森県,つがる市,2
青森県,平川市,3
青森県,東津軽郡平内町,1
青森県,東津軽郡外ヶ浜町,3
青森県,西津軽郡鰺ヶ沢町,3
青森県,西津軽郡深浦町,3
青森県,南津軽郡藤崎町,4
青森県,南津軽郡大鰐町,2
青森県,南津軽郡田舎館村,1
青森県,北津軽郡板柳町,3
青森県,北津軽郡鶴田町,4
青森県,北津軽郡中泊町,1
青森県,上北郡野辺地町,8
青森県,上北郡七戸町,3
青森県,上北郡六戸町,6
青森県,上北郡東北町,3
青森県,上北郡六ヶ所村,3
青森県,上北郡おいらせ町,11
青森県,下北郡東通村,1
青森県,三戸郡三戸町,4
青森県,三戸郡五戸町,3
青森県,三戸郡田子町,2
青森県,三戸郡南部町,4
青森県,三戸郡階上町,1
青森県,三戸郡新郷村,2
岩手県,岩手県,412
岩手県,盛岡市,139
岩手県,宮古市,11
岩手県,大船渡市,12
岩手県,花巻市,39
岩手県,北上市,47
岩手県,久慈市,14
岩手県,遠野市,5
岩手県,一関市,27
岩手県,陸前高田市,2
岩手県,釜石市,3
岩手県,二戸市,7
岩手県,八幡平市,16
岩手県,奥州市,19
岩手県,滝沢市,12
岩手県,岩手郡雫石町,9
岩手県,岩手郡岩手町,1
岩手県,紫波郡紫波町,9
岩手県,紫波郡矢巾町,6
岩手県,和賀郡西和賀町,3
岩手県,胆沢郡金ケ崎町,12
岩手県,西磐井郡平泉町,1
岩手県,気仙郡住田町,2
岩手県,上閉伊郡大槌町,2
岩手県,下閉伊郡岩泉町,1
岩手県,下閉伊郡普代村,1
岩手県,九戸郡軽米町,1
岩手県,九戸郡野田村,1
岩手県,九戸郡九戸村,2
岩手県,九戸郡洋野町,6
岩手県,二戸郡一戸町,2
宮城県,宮城県,1180
宮城県,仙台市青葉区,365
宮城県,仙台市宮城野区,82
宮城県,仙台市若林区,66
宮城県,仙台市太白区,102
宮城県,仙台市泉区,100
宮城県,石巻市,53
宮城県,塩竈市,12
宮城県,気仙沼市,16
宮城県,白石市,11
宮城県,名取市,38
宮城県,角田市,15
宮城県,多賀城市,17
宮城県,岩沼市,19
宮城県,登米市,39
宮城県,栗原市,13
宮城県,東松島市,14
宮城県,大崎市,51
宮城県,富谷市,21
宮城県,刈田郡蔵王町,3
宮城県,刈田郡七ケ宿町,2
宮城県,柴田郡大河原町,8
宮城県,柴田郡村田町,6
宮城県,柴田郡柴田町,11
宮城県,柴田郡川崎町,2
宮城県,伊具郡丸森町,13
宮城県,亘理郡亘理町,15
宮城県,亘理郡山元町,3
宮城県,宮城郡松島町,3
宮城県,宮城郡七ヶ浜町,9
宮城県,宮城郡利府町,19
宮城県,黒川郡大和町,15
宮城県,黒川郡大郷町,6
宮城県,黒川郡大衡村,4
宮城県,加美郡色麻町,1
宮城県,加美郡加美町,6
宮城県,遠田郡涌谷町,6
宮城県,遠田郡美里町,10
宮城県,牡鹿郡女川町,1
宮城県,本吉郡南三陸町,3
秋田県,秋田県,264
秋田県,秋田市,85
秋田県,能代市,10
