pref,city,2024-04-01
鳥取県,鳥取県,465
鳥取県,鳥取市,145
鳥取県,米子市,63
鳥取県,倉吉市,35
鳥取県,境港市,17
鳥取県,岩美郡岩美町,14
鳥取県,八頭郡若桜町,7
鳥取県,八頭郡智頭町,20
鳥取県,八頭郡八頭町,14
鳥取県,東伯郡三朝町,9
鳥取県,東伯郡湯梨浜町,18
鳥取県,東伯郡琴浦町,17
鳥取県,東伯郡北栄町,12
鳥取県,西伯郡日吉津村,2
鳥取県,西伯郡大山町,26
鳥取県,西伯郡南部町,12
鳥取県,西伯郡伯耆町,25
鳥取県,日野郡日南町,9
鳥取県,日野郡日野町,9
鳥取県,日野郡江府町,11
島根県,島根県,860
島根県,松江市,168
島根県,浜田市,68
島根県,出雲市,100
島根県,益田市,82
島根県,大田市,68
島根県,安来市,52
島根県,江津市,39
島根県,雲南市,66
島根県,仁多郡奥出雲町,29
島根県,飯石郡飯南町,12
島根県,邑智郡川本町,34
島根県,邑智郡美郷町,18
島根県,邑智郡邑南町,17
島根県,鹿足郡津和野町,53
島根県,鹿足郡吉賀町,17
島根県,隠岐郡海士町,5
島根県,隠岐郡西ノ島町,3
島根県,隠岐郡知夫村,3
島根県,隠岐郡隠岐の島町,26
岡山県,岡山県,1150
岡山県,岡山市北区,134
岡山県,岡山市中区,43
岡山県,岡山市東区,49
岡山県,岡山市南区,53
岡山県,倉敷市,208
岡山県,津山市,66
岡山県,玉野市,43
岡山県,笠岡市,48
岡山県,井原市,35
岡山県,総社市,53
岡山県,高梁市,36
岡山県,新見市,35
岡山県,備前市,39
岡山県,瀬戸内市,34
岡山県,赤磐市,26
岡山県,真庭市,64
岡山県,美作市,33
岡山県,浅口市,26
岡山県,和気郡和気町,12
岡山県,都窪郡早島町,5
岡山県,浅口郡里庄町,8
岡山県,小田郡矢掛町,15
岡山県,真庭郡新庄村,1
岡山県,苫田郡鏡野町,20
岡山県,勝田郡勝央町,13
岡山県,勝田郡奈義町,5
岡山県,英田郡西粟倉村,7
岡山県,久米郡久米南町,5
岡山県,久米郡美咲町,18
岡山県,加賀郡吉備中央町,16
広島県,広島県,1586
広島県,広島市中区,60
広島県,広島市東区,40
広島県,広島市南区,43
広島県,広島市西区,51
広島県,広島市安佐南区,77
広島県,広島市安佐北区,83
広島県,広島市安芸区,32
広島県,広島市佐伯区,56
広島県,呉市,112
広島県,竹原市,23
広島県,三原市,71
広島県,尾道市,91
広島県,福山市,204
広島県,府中市,21
広島県,三次市,86
広島県,庄原市,124
広島県,大竹市,12
広島県,東広島市,117
広島県,廿日市市,70
広島県,安芸高田市,45
広島県,江田島市,29
広島県,安芸郡府中町,14
広島県,安芸郡海田町,8
広島県,安芸郡熊野町,10
広島県,安芸郡坂町,7
広島県,山県郡安芸太田町,20
広島県,山県郡北広島町,35
広島県,豊田郡大崎上島町,14
広島県,世羅郡世羅町,17
広島県,神石郡神石高原町,14
山口県,山口県,1065
山口県,下関市,143
山口県,宇部市,89
山口県,山口市,123
山口県,萩市,93
山口県,防府市,48
山口県,下松市,27
山口県,岩国市,124
山口県,光市,31
山口県,長門市,71
山口県,柳井市,31
山口県,美祢市,46
山口県,周南市,118
山口県,山陽小野田市,43
山口県,大島郡周防大島町,28
山口県,玖珂郡和木町,6
山口県,熊毛郡上関町,10
山口県,熊毛郡田布施町,11
山口県,熊毛郡平生町,11
山口県,阿武郡阿武町,12
