pref,city,2022-08-04
福岡県,福岡県,3230
福岡県,北九州市門司区,31
福岡県,北九州市若松区,41
福岡県,北九州市戸畑区,16
福岡県,北九州市小倉北区,115
福岡県,北九州市小倉南区,58
福岡県,北九州市八幡東区,28
福岡県,北九州市八幡西区,104
福岡県,福岡市東区,205
福岡県,福岡市博多区,327
福岡県,福岡市中央区,551
福岡県,福岡市南区,176
福岡県,福岡市西区,129
福岡県,福岡市城南区,79
福岡県,福岡市早良区,143
福岡県,大牟田市,56
福岡県,久留米市,175
福岡県,直方市,19
福岡県,飯塚市,57
福岡県,田川市,32
福岡県,柳川市,26
福岡県,八女市,24
福岡県,筑後市,17
福岡県,大川市,12
福岡県,行橋市,27
福岡県,豊前市,8
福岡県,中間市,5
福岡県,小郡市,26
福岡県,筑紫野市,72
福岡県,春日市,54
福岡県,大野城市,51
福岡県,宗像市,46
福岡県,太宰府市,30
福岡県,古賀市,23
福岡県,福津市,35
福岡県,うきは市,18
福岡県,宮若市,10
福岡県,嘉麻市,22
福岡県,朝倉市,26
福岡県,みやま市,17
福岡県,糸島市,79
福岡県,那珂川市,36
福岡県,糟屋郡宇美町,10
福岡県,糟屋郡篠栗町,11
福岡県,糟屋郡志免町,31
福岡県,糟屋郡須恵町,8
福岡県,糟屋郡新宮町,12
福岡県,糟屋郡久山町,10
福岡県,糟屋郡粕屋町,29
福岡県,遠賀郡芦屋町,3
福岡県,遠賀郡水巻町,3
福岡県,遠賀郡岡垣町,15
福岡県,遠賀郡遠賀町,11
福岡県,鞍手郡小竹町,3
福岡県,鞍手郡鞍手町,2
福岡県,嘉穂郡桂川町,8
福岡県,朝倉郡筑前町,11
福岡県,朝倉郡東峰村,1
福岡県,三井郡大刀洗町,8
福岡県,三潴郡大木町,2
福岡県,八女郡広川町,11
福岡県,田川郡香春町,4
福岡県,田川郡糸田町,2
福岡県,田川郡川崎町,4
福岡県,田川郡福智町,6
福岡県,京都郡苅田町,5
福岡県,京都郡みやこ町,10
福岡県,築上郡吉富町,1
福岡県,築上郡上毛町,3
佐賀県,佐賀県,239
佐賀県,佐賀市,108
佐賀県,唐津市,24
佐賀県,鳥栖市,35
佐賀県,多久市,3
佐賀県,伊万里市,12
佐賀県,武雄市,7
佐賀県,鹿島市,1
佐賀県,小城市,5
佐賀県,嬉野市,2
佐賀県,神埼市,10
佐賀県,神埼郡吉野ヶ里町,6
佐賀県,三養基郡基山町,10
佐賀県,三養基郡上峰町,2
佐賀県,三養基郡みやき町,3
佐賀県,西松浦郡有田町,4
佐賀県,杵島郡江北町,4
佐賀県,杵島郡白石町,1
佐賀県,藤津郡太良町,2
長崎県,長崎県,249
長崎県,長崎市,93
長崎県,佐世保市,55
長崎県,島原市,9
長崎県,諫早市,24
長崎県,大村市,15
長崎県,平戸市,3
長崎県,松浦市,11
長崎県,五島市,4
長崎県,西海市,7
長崎県,雲仙市,2
長崎県,南島原市,4
長崎県,西彼杵郡長与町,3
長崎県,西彼杵郡時津町,1
長崎県,東彼杵郡東彼杵町,4
長崎県,東彼杵郡波佐見町,7
長崎県,北松浦郡佐々町,3
長崎県,南松浦郡新上五島町,4
熊本県,熊本県,526
熊本県,熊本市中央区,141
熊本県,熊本市東区,48
熊本県,熊本市西区,23
熊本県,熊本市南区,40
熊本県,熊本市北区,40
熊本県,八代市,13
熊本県,人吉市,8
熊本県,荒尾市,21
熊本県,水俣市,1
熊本県,玉名市,25
熊本県,山鹿市,15
熊本県,菊池市,14
熊本県,宇土市,8
熊本県,上天草市,4
熊本県,宇城市,19
熊本県,天草市,5
熊本県,合志市,26
熊本県,玉名郡玉東町,3
熊本県,玉名郡南関町,6
熊本県,玉名郡長洲町,3
熊本県,玉名郡和水町,3
熊本県,菊池郡大津町,9
熊本県,菊池郡菊陽町,11
熊本県,阿蘇郡小国町,1
熊本県,阿蘇郡西原村,2
熊本県,阿蘇郡南阿蘇村,7
熊本県,上益城郡嘉島町,5
熊本県,上益城郡益城町,7
熊本県,上益城郡甲佐町,1
熊本県,上益城郡山都町,11
熊本県,八代郡氷川町,3
熊本県,葦北郡芦北町,2
熊本県,葦北郡津奈木町,1
大分県,大分県,300
大分県,大分市,144
大分県,別府市,26
大分県,中津市,35
大分県,日田市,14
大分県,佐伯市,9
大分県,臼杵市,4
大分県,津久見市,5
大分県,竹田市,8
大分県,豊後高田市,6
大分県,杵築市,5
大分県,宇佐市,11
大分県,豊後大野市,6
大分県,由布市,15
大分県,国東市,2
大分県,速見郡日出町,3
大分県,玖珠郡九重町,3
大分県,玖珠郡玖珠町,4
宮崎県,宮崎県,195
宮崎県,宮崎市,111
宮崎県,都城市,22
宮崎県,延岡市,12
宮崎県,日南市,9
宮崎県,小林市,5
宮崎県,日向市,7
宮崎県,串間市,6
宮崎県,西都市,4
宮崎県,えびの市,1
宮崎県,北諸県郡三股町,4
宮崎県,東諸県郡国富町,2
宮崎県,児湯郡高鍋町,2
宮崎県,児湯郡木城町,2
宮崎県,児湯郡川南町,4
宮崎県,児湯郡都農町,3
宮崎県,東臼杵郡門川町,1
鹿児島県,鹿児島県,480
鹿児島県,鹿児島市,275
鹿児島県,鹿屋市,23
鹿児島県,枕崎市,6
鹿児島県,阿久根市,1
鹿児島県,出水市,10
鹿児島県,指宿市,14
鹿児島県,西之表市,4
鹿児島県,薩摩川内市,14
鹿児島県,日置市,10
鹿児島県,曽於市,5
鹿児島県,霧島市,40
鹿児島県,いちき串木野市,5
鹿児島県,南さつま市,2
鹿児島県,奄美市,6
鹿児島県,南九州市,9
鹿児島県,伊佐市,9
鹿児島県,姶良市,17
鹿児島県,薩摩郡さつま町,3
鹿児島県,姶良郡湧水町,1
鹿児島県,曽於郡大崎町,2
鹿児島県,肝属郡東串良町,1
鹿児島県,肝属郡錦江町,2
鹿児島県,肝属郡南大隅町,1
鹿児島県,肝属郡肝付町,1
鹿児島県,熊毛郡中種子町,1
鹿児島県,熊毛郡南種子町,1
鹿児島県,熊毛郡屋久島町,5
鹿児島県,大島郡宇検村,1
鹿児島県,大島郡瀬戸内町,1
鹿児島県,大島郡天城町,1
鹿児島県,大島郡和泊町,2
鹿児島県,大島郡知名町,4
鹿児島県,大島郡与論町,3
