pref,city,2022-06-16
福岡県,福岡県,3077
福岡県,北九州市門司区,26
福岡県,北九州市若松区,43
福岡県,北九州市戸畑区,17
福岡県,北九州市小倉北区,111
福岡県,北九州市小倉南区,56
福岡県,北九州市八幡東区,26
福岡県,北九州市八幡西区,99
福岡県,福岡市東区,203
福岡県,福岡市博多区,305
福岡県,福岡市中央区,533
福岡県,福岡市南区,170
福岡県,福岡市西区,124
福岡県,福岡市城南区,74
福岡県,福岡市早良区,133
福岡県,大牟田市,50
福岡県,久留米市,160
福岡県,直方市,16
福岡県,飯塚市,56
福岡県,田川市,30
福岡県,柳川市,22
福岡県,八女市,25
福岡県,筑後市,13
福岡県,大川市,9
福岡県,行橋市,27
福岡県,豊前市,4
福岡県,中間市,5
福岡県,小郡市,25
福岡県,筑紫野市,69
福岡県,春日市,50
福岡県,大野城市,53
福岡県,宗像市,46
福岡県,太宰府市,31
福岡県,古賀市,17
福岡県,福津市,34
福岡県,うきは市,18
福岡県,宮若市,10
福岡県,嘉麻市,20
福岡県,朝倉市,23
福岡県,みやま市,14
福岡県,糸島市,75
福岡県,那珂川市,34
福岡県,糟屋郡宇美町,12
福岡県,糟屋郡篠栗町,11
福岡県,糟屋郡志免町,28
福岡県,糟屋郡須恵町,8
福岡県,糟屋郡新宮町,10
福岡県,糟屋郡久山町,10
福岡県,糟屋郡粕屋町,30
福岡県,遠賀郡芦屋町,3
福岡県,遠賀郡水巻町,3
福岡県,遠賀郡岡垣町,15
福岡県,遠賀郡遠賀町,11
福岡県,鞍手郡小竹町,3
福岡県,鞍手郡鞍手町,2
福岡県,嘉穂郡桂川町,8
福岡県,朝倉郡筑前町,9
福岡県,朝倉郡東峰村,1
福岡県,三井郡大刀洗町,9
福岡県,三潴郡大木町,2
福岡県,八女郡広川町,11
福岡県,田川郡香春町,4
福岡県,田川郡糸田町,2
福岡県,田川郡川崎町,3
福岡県,田川郡福智町,6
福岡県,京都郡苅田町,5
福岡県,京都郡みやこ町,11
福岡県,築上郡吉富町,1
福岡県,築上郡上毛町,3
佐賀県,佐賀県,228
佐賀県,佐賀市,104
佐賀県,唐津市,23
佐賀県,鳥栖市,31
佐賀県,多久市,3
佐賀県,伊万里市,11
佐賀県,武雄市,7
佐賀県,鹿島市,1
佐賀県,小城市,5
佐賀県,嬉野市,2
佐賀県,神埼市,10
佐賀県,神埼郡吉野ヶ里町,5
佐賀県,三養基郡基山町,11
佐賀県,三養基郡上峰町,2
佐賀県,三養基郡みやき町,3
佐賀県,西松浦郡有田町,4
佐賀県,杵島郡江北町,3
佐賀県,杵島郡白石町,1
佐賀県,藤津郡太良町,2
長崎県,長崎県,237
長崎県,長崎市,87
長崎県,佐世保市,54
長崎県,島原市,8
長崎県,諫早市,24
長崎県,大村市,16
長崎県,平戸市,3
長崎県,松浦市,8
長崎県,五島市,3
長崎県,西海市,8
長崎県,雲仙市,2
長崎県,南島原市,3
長崎県,西彼杵郡長与町,3
長崎県,西彼杵郡時津町,1
長崎県,東彼杵郡東彼杵町,4
長崎県,東彼杵郡波佐見町,6
長崎県,北松浦郡佐々町,3
長崎県,南松浦郡新上五島町,4
熊本県,熊本県,493
熊本県,熊本市中央区,127
熊本県,熊本市東区,46
熊本県,熊本市西区,22
熊本県,熊本市南区,36
熊本県,熊本市北区,37
