pref,city,2025-06-30
茨城県,茨城県,1505
茨城県,水戸市,111
茨城県,日立市,75
茨城県,土浦市,54
茨城県,古河市,57
茨城県,石岡市,54
茨城県,結城市,15
茨城県,龍ケ崎市,26
茨城県,下妻市,16
茨城県,常総市,24
茨城県,常陸太田市,40
茨城県,高萩市,16
茨城県,北茨城市,18
茨城県,笠間市,61
茨城県,取手市,38
茨城県,牛久市,21
茨城県,つくば市,104
茨城県,ひたちなか市,65
茨城県,鹿嶋市,39
茨城県,潮来市,19
茨城県,守谷市,27
茨城県,常陸大宮市,62
茨城県,那珂市,31
茨城県,筑西市,43
茨城県,坂東市,37
茨城県,稲敷市,41
茨城県,かすみがうら市,40
茨城県,桜川市,35
茨城県,神栖市,44
茨城県,行方市,30
茨城県,鉾田市,48
茨城県,つくばみらい市,18
茨城県,小美玉市,36
茨城県,東茨城郡茨城町,30
茨城県,東茨城郡大洗町,12
茨城県,東茨城郡城里町,21
茨城県,那珂郡東海村,13
茨城県,久慈郡大子町,11
茨城県,稲敷郡美浦村,15
茨城県,稲敷郡阿見町,22
茨城県,稲敷郡河内町,5
茨城県,結城郡八千代町,5
茨城県,猿島郡五霞町,6
茨城県,猿島郡境町,15
茨城県,北相馬郡利根町,5
栃木県,栃木県,940
栃木県,宇都宮市,170
栃木県,足利市,50
栃木県,栃木市,72
栃木県,佐野市,62
栃木県,鹿沼市,62
栃木県,日光市,54
栃木県,小山市,62
栃木県,真岡市,32
栃木県,大田原市,43
栃木県,矢板市,24
栃木県,那須塩原市,71
栃木県,さくら市,29
栃木県,那須烏山市,12
栃木県,下野市,24
栃木県,河内郡上三川町,13
栃木県,芳賀郡益子町,13
栃木県,芳賀郡茂木町,6
栃木県,芳賀郡市貝町,9
栃木県,芳賀郡芳賀町,6
栃木県,下都賀郡壬生町,22
栃木県,下都賀郡野木町,12
栃木県,塩谷郡塩谷町,9
栃木県,塩谷郡高根沢町,10
栃木県,那須郡那須町,60
栃木県,那須郡那珂川町,13
群馬県,群馬県,914
群馬県,前橋市,122
群馬県,高崎市,133
群馬県,桐生市,62
群馬県,伊勢崎市,75
群馬県,太田市,77
群馬県,沼田市,38
群馬県,館林市,28
群馬県,渋川市,44
群馬県,藤岡市,30
群馬県,富岡市,32
群馬県,安中市,45
群馬県,みどり市,31
群馬県,北群馬郡榛東村,10
群馬県,北群馬郡吉岡町,8
群馬県,多野郡上野村,1
群馬県,多野郡神流町,1
群馬県,甘楽郡下仁田町,11
群馬県,甘楽郡南牧村,3
群馬県,甘楽郡甘楽町,6
群馬県,吾妻郡中之条町,19
群馬県,吾妻郡長野原町,4
群馬県,吾妻郡嬬恋村,17
群馬県,吾妻郡草津町,10
群馬県,吾妻郡高山村,2
群馬県,吾妻郡東吾妻町,15
群馬県,利根郡片品村,1
群馬県,利根郡川場村,3
群馬県,利根郡昭和村,10
群馬県,利根郡みなかみ町,22
群馬県,佐波郡玉村町,16
群馬県,邑楽郡板倉町,9
群馬県,邑楽郡千代田町,8
群馬県,邑楽郡大泉町,11
群馬県,邑楽郡邑楽町,10
埼玉県,埼玉県,2463
埼玉県,さいたま市西区,28
埼玉県,さいたま市北区,48
埼玉県,さいたま市大宮区,65
埼玉県,さいたま市見沼区,52
埼玉県,さいたま市中央区,33
埼玉県,さいたま市桜区,21
埼玉県,さいたま市浦和区,42
埼玉県,さいたま市南区,54
埼玉県,さいたま市緑区,39
埼玉県,さいたま市岩槻区,40
埼玉県,川越市,102
埼玉県,熊谷市,68
埼玉県,川口市,204
埼玉県,行田市,24
埼玉県,秩父市,42
埼玉県,所沢市,89
埼玉県,飯能市,68
埼玉県,加須市,62
埼玉県,本庄市,38
埼玉県,東松山市,34
埼玉県,春日部市,63
埼玉県,狭山市,44
埼玉県,羽生市,19
埼玉県,鴻巣市,33
埼玉県,深谷市,51
埼玉県,上尾市,54
埼玉県,草加市,63
埼玉県,越谷市,116
埼玉県,蕨市,20
埼玉県,戸田市,43
埼玉県,入間市,41
埼玉県,朝霞市,50
埼玉県,志木市,13
埼玉県,和光市,31
埼玉県,新座市,52
埼玉県,桶川市,24
埼玉県,久喜市,42
埼玉県,北本市,16
埼玉県,八潮市,41
埼玉県,富士見市,26
埼玉県,三郷市,41
埼玉県,蓮田市,19
埼玉県,坂戸市,22
埼玉県,幸手市,11
埼玉県,鶴ヶ島市,24
埼玉県,日高市,27
埼玉県,吉川市,16
埼玉県,ふじみ野市,20
埼玉県,白岡市,12
埼玉県,北足立郡伊奈町,13
埼玉県,入間郡三芳町,17
埼玉県,入間郡毛呂山町,27
埼玉県,入間郡越生町,14
埼玉県,比企郡滑川町,12
埼玉県,比企郡嵐山町,15
埼玉県,比企郡小川町,22
埼玉県,比企郡川島町,12
埼玉県,比企郡吉見町,11
埼玉県,比企郡鳩山町,11
埼玉県,比企郡ときがわ町,11
埼玉県,秩父郡横瀬町,12
埼玉県,秩父郡皆野町,17
埼玉県,秩父郡長瀞町,1
埼玉県,秩父郡小鹿野町,9
埼玉県,秩父郡東秩父村,6
埼玉県,児玉郡美里町,10
埼玉県,児玉郡神川町,1
埼玉県,児玉郡上里町,10
埼玉県,大里郡寄居町,16
埼玉県,南埼玉郡宮代町,10
