pref,city,2022-09-07
東京都,東京都,2408
東京都,港区,2408
神奈川県,神奈川県,7411
神奈川県,横浜市戸塚区,7411
滋賀県,滋賀県,605
滋賀県,大津市,108
滋賀県,彦根市,40
滋賀県,長浜市,67
滋賀県,近江八幡市,39
滋賀県,草津市,41
滋賀県,守山市,27
滋賀県,栗東市,19
滋賀県,甲賀市,39
滋賀県,野洲市,24
滋賀県,湖南市,32
滋賀県,高島市,28
滋賀県,東近江市,52
滋賀県,米原市,29
滋賀県,蒲生郡日野町,18
滋賀県,蒲生郡竜王町,12
滋賀県,愛知郡愛荘町,12
滋賀県,犬上郡豊郷町,5
滋賀県,犬上郡甲良町,6
滋賀県,犬上郡多賀町,7
京都府,京都府,878
京都府,京都市北区,43
京都府,京都市上京区,24
京都府,京都市左京区,58
京都府,京都市中京区,39
京都府,京都市東山区,34
京都府,京都市下京区,40
京都府,京都市南区,45
京都府,京都市右京区,59
京都府,京都市伏見区,75
京都府,京都市山科区,36
京都府,京都市西京区,44
京都府,福知山市,41
京都府,舞鶴市,33
京都府,綾部市,18
京都府,宇治市,35
京都府,宮津市,15
京都府,亀岡市,24
京都府,城陽市,19
京都府,向日市,16
京都府,長岡京市,21
京都府,八幡市,20
京都府,京田辺市,15
京都府,京丹後市,24
京都府,南丹市,16
京都府,木津川市,22
京都府,乙訓郡大山崎町,6
京都府,久世郡久御山町,10
京都府,綴喜郡井手町,4
京都府,綴喜郡宇治田原町,8
京都府,相楽郡笠置町,2
京都府,相楽郡和束町,3
京都府,相楽郡精華町,7
京都府,船井郡京丹波町,8
京都府,与謝郡伊根町,1
京都府,与謝郡与謝野町,13
大阪府,大阪府,2670
大阪府,大阪市都島区,29
大阪府,大阪市福島区,34
大阪府,大阪市此花区,43
大阪府,大阪市西区,62
大阪府,大阪市港区,29
大阪府,大阪市大正区,19
大阪府,大阪市天王寺区,44
大阪府,大阪市浪速区,39
大阪府,大阪市西淀川区,31
大阪府,大阪市東淀川区,43
大阪府,大阪市東成区,45
大阪府,大阪市生野区,26
大阪府,大阪市旭区,23
大阪府,大阪市城東区,31
大阪府,大阪市阿倍野区,38
大阪府,大阪市住吉区,29
大阪府,大阪市東住吉区,30
大阪府,大阪市西成区,31
大阪府,大阪市淀川区,57
大阪府,大阪市鶴見区,20
大阪府,大阪市住之江区,43
大阪府,大阪市平野区,37
大阪府,大阪市北区,129
大阪府,大阪市中央区,184
大阪府,堺市堺区,41
大阪府,堺市中区,31
大阪府,堺市東区,15
大阪府,堺市西区,40
大阪府,堺市南区,38
大阪府,堺市北区,43
大阪府,堺市美原区,10
大阪府,岸和田市,53
大阪府,豊中市,81
大阪府,池田市,24
大阪府,吹田市,76
大阪府,泉大津市,26
大阪府,高槻市,85
大阪府,貝塚市,30
大阪府,守口市,26
大阪府,枚方市,66
大阪府,茨木市,69
大阪府,八尾市,56
大阪府,泉佐野市,31
大阪府,富田林市,31
大阪府,寝屋川市,47
大阪府,河内長野市,49
大阪府,松原市,23
大阪府,大東市,21
大阪府,和泉市,61
大阪府,箕面市,30
大阪府,柏原市,21
大阪府,羽曳野市,34
大阪府,門真市,44
大阪府,摂津市,21
大阪府,高石市,15
大阪府,藤井寺市,12
大阪府,東大阪市,111
大阪府,泉南市,28
大阪府,四條畷市,14
大阪府,交野市,22
大阪府,大阪狭山市,18
大阪府,阪南市,20
大阪府,三島郡島本町,9
大阪府,豊能郡豊能町,16
大阪府,豊能郡能勢町,15
大阪府,泉北郡忠岡町,6
大阪府,泉南郡熊取町,12
大阪府,泉南郡田尻町,6
大阪府,泉南郡岬町,12
大阪府,南河内郡太子町,10
大阪府,南河内郡河南町,13
大阪府,南河内郡千早赤阪村,12
兵庫県,兵庫県,2067
兵庫県,神戸市東灘区,88
兵庫県,神戸市灘区,51
兵庫県,神戸市兵庫区,64
兵庫県,神戸市長田区,37
兵庫県,神戸市須磨区,56
兵庫県,神戸市垂水区,48
兵庫県,神戸市北区,70
兵庫県,神戸市中央区,92
兵庫県,神戸市西区,61
兵庫県,姫路市,162
兵庫県,尼崎市,125
兵庫県,明石市,72
兵庫県,西宮市,201
兵庫県,洲本市,25
兵庫県,芦屋市,29
兵庫県,伊丹市,51
兵庫県,相生市,20
兵庫県,豊岡市,35
兵庫県,加古川市,78
兵庫県,赤穂市,23
兵庫県,西脇市,20
兵庫県,宝塚市,76
兵庫県,三木市,34
兵庫県,高砂市,40
兵庫県,川西市,53
兵庫県,小野市,25
兵庫県,三田市,42
兵庫県,加西市,35
兵庫県,丹波篠山市,14
兵庫県,養父市,14
兵庫県,丹波市,43
兵庫県,南あわじ市,32
兵庫県,朝来市,25
兵庫県,淡路市,30
兵庫県,宍粟市,13
兵庫県,加東市,24
兵庫県,たつの市,35
兵庫県,川辺郡猪名川町,15
兵庫県,多可郡多可町,10
兵庫県,加古郡稲美町,16
兵庫県,加古郡播磨町,9
兵庫県,神崎郡市川町,4
兵庫県,神崎郡福崎町,13
兵庫県,神崎郡神河町,3
兵庫県,揖保郡太子町,14
兵庫県,赤穂郡上郡町,7
兵庫県,佐用郡佐用町,10
兵庫県,美方郡香美町,14
兵庫県,美方郡新温泉町,9
奈良県,奈良県,627
奈良県,奈良市,97
奈良県,大和高田市,27
奈良県,大和郡山市,34
奈良県,天理市,30
奈良県,橿原市,39
奈良県,桜井市,27
奈良県,五條市,37
奈良県,御所市,26
奈良県,生駒市,30
奈良県,香芝市,24
奈良県,葛城市,19
奈良県,宇陀市,39
奈良県,山辺郡山添村,2
奈良県,生駒郡平群町,9
奈良県,生駒郡三郷町,8
奈良県,生駒郡斑鳩町,10
奈良県,生駒郡安堵町,6
奈良県,磯城郡川西町,6
奈良県,磯城郡三宅町,3
奈良県,磯城郡田原本町,19
奈良県,宇陀郡曽爾村,1
奈良県,宇陀郡御杖村,1
奈良県,高市郡高取町,8
奈良県,高市郡明日香村,6
奈良県,北葛城郡上牧町,10
奈良県,北葛城郡王寺町,11
奈良県,北葛城郡広陵町,18
奈良県,北葛城郡河合町,13
奈良県,吉野郡吉野町,3
奈良県,吉野郡大淀町,18
奈良県,吉野郡下市町,4
奈良県,吉野郡黒滝村,1
奈良県,吉野郡天川村,2
奈良県,吉野郡野迫川村,1
奈良県,吉野郡十津川村,26
奈良県,吉野郡下北山村,1
奈良県,吉野郡上北山村,1
奈良県,吉野郡川上村,3
奈良県,吉野郡東吉野村,7
和歌山県,和歌山県,602
和歌山県,和歌山市,122
和歌山県,海南市,24
