pref,city,2022-07-10
東京都,東京都,2697
東京都,港区,2697
神奈川県,神奈川県,6896
神奈川県,横浜市戸塚区,6896
滋賀県,滋賀県,558
滋賀県,大津市,100
滋賀県,彦根市,35
滋賀県,長浜市,66
滋賀県,近江八幡市,38
滋賀県,草津市,41
滋賀県,守山市,26
滋賀県,栗東市,16
滋賀県,甲賀市,37
滋賀県,野洲市,23
滋賀県,湖南市,30
滋賀県,高島市,25
滋賀県,東近江市,47
滋賀県,米原市,24
滋賀県,蒲生郡日野町,15
滋賀県,蒲生郡竜王町,10
滋賀県,愛知郡愛荘町,7
滋賀県,犬上郡豊郷町,5
滋賀県,犬上郡甲良町,6
滋賀県,犬上郡多賀町,7
京都府,京都府,817
京都府,京都市北区,40
京都府,京都市上京区,23
京都府,京都市左京区,58
京都府,京都市中京区,37
京都府,京都市東山区,34
京都府,京都市下京区,38
京都府,京都市南区,42
京都府,京都市右京区,57
京都府,京都市伏見区,68
京都府,京都市山科区,36
京都府,京都市西京区,43
京都府,福知山市,39
京都府,舞鶴市,30
京都府,綾部市,13
京都府,宇治市,31
京都府,宮津市,10
京都府,亀岡市,23
京都府,城陽市,19
京都府,向日市,16
京都府,長岡京市,21
京都府,八幡市,20
京都府,京田辺市,15
京都府,京丹後市,16
京都府,南丹市,16
京都府,木津川市,21
京都府,乙訓郡大山崎町,6
京都府,久世郡久御山町,10
京都府,綴喜郡井手町,4
京都府,綴喜郡宇治田原町,7
京都府,相楽郡笠置町,2
京都府,相楽郡和束町,2
京都府,相楽郡精華町,5
京都府,船井郡京丹波町,4
京都府,与謝郡伊根町,1
京都府,与謝郡与謝野町,10
大阪府,大阪府,2500
大阪府,大阪市都島区,27
大阪府,大阪市福島区,34
大阪府,大阪市此花区,42
大阪府,大阪市西区,62
大阪府,大阪市港区,29
大阪府,大阪市大正区,19
大阪府,大阪市天王寺区,33
大阪府,大阪市浪速区,39
大阪府,大阪市西淀川区,31
大阪府,大阪市東淀川区,43
大阪府,大阪市東成区,18
大阪府,大阪市生野区,26
大阪府,大阪市旭区,23
大阪府,大阪市城東区,30
大阪府,大阪市阿倍野区,34
大阪府,大阪市住吉区,29
大阪府,大阪市東住吉区,27
大阪府,大阪市西成区,31
