pref,city,2022-05-02
福岡県,福岡県,1438
福岡県,北九州市門司区,30
福岡県,北九州市若松区,28
福岡県,北九州市戸畑区,10
福岡県,北九州市小倉北区,36
福岡県,北九州市小倉南区,43
福岡県,北九州市八幡東区,19
福岡県,北九州市八幡西区,54
福岡県,福岡市東区,40
福岡県,福岡市博多区,69
福岡県,福岡市中央区,29
福岡県,福岡市南区,33
福岡県,福岡市西区,31
福岡県,福岡市城南区,12
福岡県,福岡市早良区,29
福岡県,大牟田市,27
福岡県,久留米市,67
福岡県,直方市,20
福岡県,飯塚市,55
福岡県,田川市,32
福岡県,柳川市,20
福岡県,八女市,44
福岡県,筑後市,30
福岡県,大川市,24
福岡県,行橋市,37
福岡県,豊前市,23
福岡県,中間市,19
福岡県,小郡市,21
福岡県,筑紫野市,28
福岡県,春日市,14
福岡県,大野城市,12
福岡県,宗像市,45
福岡県,太宰府市,16
福岡県,古賀市,18
福岡県,福津市,27
福岡県,うきは市,16
福岡県,宮若市,18
福岡県,嘉麻市,22
福岡県,朝倉市,45
福岡県,みやま市,16
福岡県,糸島市,26
福岡県,那珂川市,10
福岡県,糟屋郡宇美町,13
福岡県,糟屋郡篠栗町,9
福岡県,糟屋郡志免町,11
福岡県,糟屋郡須恵町,7
福岡県,糟屋郡新宮町,9
福岡県,糟屋郡久山町,5
福岡県,糟屋郡粕屋町,15
福岡県,遠賀郡芦屋町,8
福岡県,遠賀郡水巻町,8
福岡県,遠賀郡岡垣町,10
福岡県,遠賀郡遠賀町,8
福岡県,鞍手郡小竹町,5
福岡県,鞍手郡鞍手町,11
福岡県,嘉穂郡桂川町,7
福岡県,朝倉郡筑前町,8
福岡県,三井郡大刀洗町,10
福岡県,三潴郡大木町,6
福岡県,八女郡広川町,7
福岡県,田川郡香春町,7
福岡県,田川郡添田町,8
福岡県,田川郡糸田町,4
福岡県,田川郡川崎町,10
福岡県,田川郡大任町,7
福岡県,田川郡赤村,4
福岡県,田川郡福智町,7
福岡県,京都郡苅田町,18
福岡県,築上郡吉富町,2
福岡県,築上郡上毛町,7
福岡県,築上郡築上町,12
佐賀県,佐賀県,349
佐賀県,佐賀市,53
佐賀県,唐津市,27
佐賀県,鳥栖市,16
佐賀県,多久市,20
佐賀県,伊万里市,37
佐賀県,武雄市,34
佐賀県,鹿島市,16
佐賀県,小城市,19
佐賀県,嬉野市,30
佐賀県,神埼市,9
佐賀県,神埼郡吉野ヶ里町,7
佐賀県,三養基郡基山町,14
佐賀県,三養基郡上峰町,5
佐賀県,三養基郡みやき町,14
佐賀県,東松浦郡玄海町,1
佐賀県,西松浦郡有田町,14
佐賀県,杵島郡大町町,9
佐賀県,杵島郡江北町,6
佐賀県,杵島郡白石町,11
佐賀県,藤津郡太良町,7
長崎県,長崎県,448
長崎県,長崎市,87
長崎県,佐世保市,51
長崎県,島原市,14
長崎県,諫早市,42
長崎県,大村市,40
長崎県,平戸市,26
長崎県,松浦市,19
長崎県,対馬市,11
長崎県,壱岐市,3
長崎県,五島市,16
長崎県,西海市,31
長崎県,雲仙市,15
長崎県,南島原市,20
長崎県,西彼杵郡長与町,11
長崎県,西彼杵郡時津町,12
長崎県,東彼杵郡東彼杵町,21
長崎県,東彼杵郡川棚町,1
長崎県,東彼杵郡波佐見町,7
長崎県,北松浦郡小値賀町,1
長崎県,北松浦郡佐々町,10
長崎県,南松浦郡新上五島町,10
熊本県,熊本県,596
熊本県,熊本市中央区,30
熊本県,熊本市東区,29
熊本県,熊本市西区,17
熊本県,熊本市南区,22
熊本県,熊本市北区,24
熊本県,八代市,45
熊本県,人吉市,19
熊本県,荒尾市,28
熊本県,水俣市,6
熊本県,玉名市,25
熊本県,山鹿市,27
熊本県,菊池市,14
熊本県,宇土市,12
熊本県,上天草市,16
熊本県,宇城市,25
熊本県,阿蘇市,5
熊本県,天草市,34
熊本県,合志市,19
熊本県,下益城郡美里町,6
熊本県,玉名郡玉東町,5
熊本県,玉名郡南関町,14
熊本県,玉名郡長洲町,8
熊本県,玉名郡和水町,8
熊本県,菊池郡大津町,14
熊本県,菊池郡菊陽町,13
熊本県,阿蘇郡南小国町,5
熊本県,阿蘇郡小国町,4
熊本県,阿蘇郡高森町,2
熊本県,阿蘇郡西原村,5
熊本県,阿蘇郡南阿蘇村,8
熊本県,上益城郡嘉島町,8
熊本県,上益城郡益城町,10
熊本県,上益城郡甲佐町,8
熊本県,上益城郡山都町,14
熊本県,八代郡氷川町,6
熊本県,葦北郡芦北町,11
熊本県,葦北郡津奈木町,3
熊本県,球磨郡錦町,3
熊本県,球磨郡多良木町,14
熊本県,球磨郡湯前町,2
熊本県,球磨郡水上村,12
熊本県,球磨郡相良村,3
熊本県,球磨郡五木村,3
熊本県,球磨郡山江村,7
熊本県,球磨郡球磨村,1
熊本県,球磨郡あさぎり町,1
熊本県,天草郡苓北町,1
大分県,大分県,422
大分県,大分市,101
大分県,別府市,29
大分県,中津市,40
大分県,日田市,32
