pref,city,2024-08-24
福岡県,福岡県,2102
福岡県,北九州市門司区,42
福岡県,北九州市若松区,34
福岡県,北九州市戸畑区,14
福岡県,北九州市小倉北区,56
福岡県,北九州市小倉南区,60
福岡県,北九州市八幡東区,31
福岡県,北九州市八幡西区,71
福岡県,福岡市東区,80
福岡県,福岡市博多区,124
福岡県,福岡市中央区,84
福岡県,福岡市南区,49
福岡県,福岡市西区,59
福岡県,福岡市城南区,34
福岡県,福岡市早良区,59
福岡県,大牟田市,39
福岡県,久留米市,90
福岡県,直方市,23
福岡県,飯塚市,68
福岡県,田川市,39
福岡県,柳川市,26
福岡県,八女市,60
福岡県,筑後市,34
福岡県,大川市,29
福岡県,行橋市,40
福岡県,豊前市,24
福岡県,中間市,23
福岡県,小郡市,23
福岡県,筑紫野市,43
福岡県,春日市,19
福岡県,大野城市,18
福岡県,宗像市,49
福岡県,太宰府市,20
福岡県,古賀市,22
福岡県,福津市,33
福岡県,うきは市,20
福岡県,宮若市,28
福岡県,嘉麻市,35
福岡県,朝倉市,59
福岡県,みやま市,24
福岡県,糸島市,52
福岡県,那珂川市,19
福岡県,糟屋郡宇美町,16
福岡県,糟屋郡篠栗町,12
福岡県,糟屋郡志免町,16
福岡県,糟屋郡須恵町,15
福岡県,糟屋郡新宮町,16
福岡県,糟屋郡久山町,9
福岡県,糟屋郡粕屋町,20
福岡県,遠賀郡芦屋町,9
福岡県,遠賀郡水巻町,10
福岡県,遠賀郡岡垣町,18
福岡県,遠賀郡遠賀町,9
福岡県,鞍手郡小竹町,5
福岡県,鞍手郡鞍手町,12
福岡県,嘉穂郡桂川町,7
福岡県,朝倉郡筑前町,12
福岡県,朝倉郡東峰村,5
福岡県,三井郡大刀洗町,13
福岡県,三潴郡大木町,9
福岡県,八女郡広川町,13
福岡県,田川郡香春町,7
福岡県,田川郡添田町,12
福岡県,田川郡糸田町,5
福岡県,田川郡川崎町,14
福岡県,田川郡大任町,8
福岡県,田川郡赤村,6
福岡県,田川郡福智町,9
福岡県,京都郡苅田町,21
福岡県,京都郡みやこ町,7
福岡県,築上郡吉富町,2
福岡県,築上郡上毛町,11
福岡県,築上郡築上町,18
佐賀県,佐賀県,540
佐賀県,佐賀市,83
佐賀県,唐津市,57
佐賀県,鳥栖市,27
佐賀県,多久市,28
佐賀県,伊万里市,60
佐賀県,武雄市,61
佐賀県,鹿島市,21
佐賀県,小城市,22
佐賀県,嬉野市,38
佐賀県,神埼市,27
佐賀県,神埼郡吉野ヶ里町,12
佐賀県,三養基郡基山町,14
佐賀県,三養基郡上峰町,6
佐賀県,三養基郡みやき町,16
佐賀県,東松浦郡玄海町,6
佐賀県,西松浦郡有田町,17
佐賀県,杵島郡大町町,9
佐賀県,杵島郡江北町,7
佐賀県,杵島郡白石町,15
佐賀県,藤津郡太良町,14
長崎県,長崎県,886
長崎県,長崎市,172
長崎県,佐世保市,128
長崎県,島原市,28
長崎県,諫早市,71
長崎県,大村市,48
長崎県,平戸市,53
長崎県,松浦市,30
長崎県,対馬市,27
長崎県,壱岐市,25
長崎県,五島市,38
長崎県,西海市,47
長崎県,雲仙市,46
長崎県,南島原市,42
長崎県,西彼杵郡長与町,15
長崎県,西彼杵郡時津町,18
長崎県,東彼杵郡東彼杵町,23
長崎県,東彼杵郡川棚町,9
